,CustomerID,Entropy,imax,iu,i
1343,14175,-9727.420339014208,146,139,1515
1344,14176,-841.9899800282625,61,28,209
1345,14177,-868.2918956747512,38,37,204
1346,14178,-8233.417966314295,161,191,1494
1347,14179,-1637.7038295581501,215,135,319
1348,14180,-2466.521941170148,31,112,719
1349,14184,-615.211759980241,127,24,127
1350,14185,-10.75055681536833,6,3,6
1351,14188,-6122.5872924969435,223,34,1162
1352,14189,-22295.39511736895,254,176,3937
1353,14191,-21236.542300427125,113,145,3662
1354,14193,-2408.600143385492,250,35,445
1355,14194,-34515.87000070694,217,269,5840
1356,14195,-4934.778659312804,736,7,760
1357,14196,-703.7274421793791,142,6,142
1358,14198,-1255.7248655106675,104,35,290
1359,14199,-93.30172628490571,28,2,28
1360,14201,-2679.703010319841,132,32,590
1361,14204,-307.919960569156,72,36,72
1362,14205,-949.1948087576744,126,23,204
1363,14206,-1551.2306389379332,276,20,276
1364,14208,-539.9266231169725,114,10,114
1365,14209,-3351.0317225780627,97,55,691
1366,14210,-3730.5822869605563,93,66,760
1367,14211,-6383.548642388105,156,87,1242
1368,14212,-8120.741577126724,1152,9,1152
1369,14214,-4050.403359335761,313,64,751
1370,14215,-7646.323004189646,104,98,1358
1371,14216,-3056.5301386931974,242,47,594
1372,14217,-2703.6680609103114,26,78,689
1373,14218,-812.0278104374122,160,12,160
1374,14219,-339.82328848178815,78,7,78
1375,14220,-1336.2715417451163,134,21,272
1376,14221,-12636.696415942652,169,123,2191
1377,14222,-3889.9769761731154,607,41,607
1378,14223,-3107.083787728735,130,50,585
1379,14224,-2327.891499118708,99,105,483
1380,14226,-7846.063809772479,698,64,1296
1381,14227,-10107.191535369626,385,117,1820
1382,14229,-3292.047344958616,195,29,610
1383,14231,-2018.5959956663903,117,47,409
1384,14232,-11650.377454987414,568,81,1941
1385,14233,-3621.487849260694,47,30,680
1386,14234,-5373.816347098469,490,122,951
1387,14235,-11942.756853657082,576,65,1959
1388,14236,-1663.006436102114,38,15,310
1389,14237,-138.22827406960266,38,9,38
1390,14238,-522.7578523456691,111,8,111
1391,14239,-4635.235829028814,48,83,993
1392,14240,-2320.200416746867,79,37,418
1393,14241,-727.6065667694171,146,10,146
1394,14242,-507.8201383617176,53,13,123
1395,14243,-5962.071719663269,56,99,1221
1396,14245,-6084.272823139325,631,107,976
1397,14246,-4505.488128377381,216,57,804
1398,14247,-180.95693728037276,47,19,47
1399,14248,-471.7472269549956,102,8,102
1400,14250,-7571.995812575944,866,94,1200
1401,14251,-10056.008979263648,746,37,1674
1402,14256,-2253.020832832261,302,51,414
1403,14257,-10048.717684229747,424,88,1682
1404,14258,-40242.11747430396,1798,58,5900
1405,14259,-286.9265239519753,68,5,68
1406,14261,-2361.854696806688,387,52,406
1407,14262,-8830.450658615773,196,87,1645
1408,14264,-257.49136500836516,18,15,70
1409,14265,-1758.7489096488364,271,31,330
1410,14267,-2764.0251077961666,140,25,530
1411,14270,-1040.7911345613838,197,29,197
1412,14271,-394.0056396740822,88,10,88
1413,14272,-3582.5562143431766,87,33,599
1414,14273,-1111.2689939771808,54,22,264
1415,14276,-4109.0496047662855,216,52,744
1416,14277,-12992.665971198232,855,195,1976
1417,14280,-205.46467336623422,52,8,52
1418,14282,-14130.047251186592,300,70,2656
1419,14284,-707.8828820364885,70,24,161
1420,14285,-2851.8313519443022,2,18,541
1421,14286,-31813.414611409426,1998,220,4338
1422,14287,-1194.8728877477645,72,9,261
1423,14288,-984.4510890120305,188,16,188
1424,14289,-1231.7386913429798,148,33,292
1425,14290,-5013.035642285205,220,89,915
1426,14291,-16375.950921226997,516,145,2749
1427,14292,-9191.243775065243,228,64,1663
1428,14293,-3723.8507175397817,172,51,709
1429,14295,-372.1886111028383,84,5,84
1430,14297,-5035.753757997636,78,48,865
1431,14298,-446261.87611644,2552,884,57443
1432,14299,-12364.276450456222,92,94,2149
1433,14300,-110.90354888959125,32,3,32
1434,14301,-3882.5692715580044,606,13,606
1435,14304,-685.8918767051662,139,17,139
1436,14305,-6855.77526855169,581,96,1089
1437,14306,-7054.845567277439,917,33,1075
1438,14307,-12374.034637574086,558,150,2058
1439,14309,-8594.871329326568,103,74,1633
1440,14311,-727.6065667694171,146,20,146
1441,14312,-5546.380808527545,71,74,1012
1442,14314,-1684.3463984799218,296,8,296
1443,14315,-5491.473898431039,256,64,1021
1444,14317,-1413.0222040153985,255,24,255
1445,14320,-1687.985466153601,235,29,325
1446,14321,-14918.434701559321,645,111,2406
1447,14323,-1820.454252557357,222,32,350
1448,14326,-477.3770857876525,103,8,103
1449,14327,-685.8918767051662,139,12,139
1450,14329,-19473.26195050726,740,218,3087
1451,14331,-1333.8257255418805,236,27,252
1452,14332,-2401.210588896014,48,22,463
1453,14333,-235.50569461169232,58,15,58
1454,14334,-9370.474032436718,225,98,1731
1455,14335,-2099.5962215983486,337,55,375
1456,14336,-10877.745117744447,434,77,1759
1457,14338,-1940.9210916542181,334,30,335
1458,14339,-860.8259485397475,168,14,168
1459,14340,-235.50569461169232,58,6,58
1460,14341,-7628.914722955374,170,109,1397
1461,14342,-1569.9047652533905,102,18,347
1462,14344,-2165.542232804539,120,56,477
1463,14345,-195.6011502714073,50,6,50
1464,14346,-3597.53631015422,104,55,605
1465,14348,-953.3359659699801,183,18,183
1466,14349,-383.0738674778016,86,31,86
1467,14350,-953.3359659699801,183,18,183
1468,14351,-29.818879797456006,12,1,12
1469,14352,-2822.757674758431,94,44,538
1470,14353,-266.168517335019,64,6,64
1471,14354,-979.4818794635693,90,9,210
1472,14355,-416.00454908851174,92,11,92
1473,14356,-1366.5032166797446,129,33,277
1474,14357,-733.5935902564742,147,39,147
1475,14359,-1830.8211898990808,189,44,371
1476,14360,-6876.2614370327,733,104,1139
1477,14362,-438.17742638091227,96,37,96
1478,14364,-10988.320929110108,371,61,1967
1479,14367,-25718.104953032664,480,270,4426
1480,14368,-129.00668178441995,36,8,36
1481,14371,-119.89625783694949,34,4,34
1482,14373,-48.16462684895568,17,4,17
1483,14375,-959.5481794000534,184,57,184
1484,14377,-1030.333218837076,124,11,219
1485,14379,-1457.4379679448796,128,39,292
1486,14381,-727.6065667694171,146,56,146
1487,14382,-8759.281597333063,1231,121,1231
1488,14383,-4620.040923558906,201,49,817
1489,14385,-634.8012556872711,54,13,159
1490,14386,-215.40513851447082,54,7,54
1491,14387,-4462.506245256065,209,125,795
1492,14388,-10729.818642565806,170,124,1941
1493,14389,-4388.1375212077655,189,33,729
1494,14390,-12093.726101318049,74,135,2133
1495,14393,-33.34434164699998,13,5,13
1496,14395,-8903.67152468889,174,181,1689
1497,14396,-1114.8677855097117,39,71,225
1498,14397,-9036.536272742233,184,18,1890
1499,14400,-2777.6161279107723,454,25,454
1500,14401,-26710.59248009187,370,113,4507
1501,14403,-2669.7913394676325,274,17,519
1502,14404,-4227.215259915038,56,70,827
1503,14406,-334.47301748273367,77,8,77
1504,14407,-8302.952470620312,134,67,1415
1505,14408,-9032.371194841833,188,60,1610
1506,14409,-7031.83555948764,72,40,1230
1507,14410,-2515.6139860145568,71,153,569
1508,14411,-1034.5104732091813,196,14,196
1509,14412,-4904.357929713744,666,43,786
1510,14413,-281.7144054991947,67,22,67
1511,14414,-14950.009406845047,146,79,2512
1512,14415,-16967.98807260077,458,283,2996
1513,14416,-1725.0747773204264,262,13,326
1514,14418,-11151.138673822932,148,114,1711
1515,14419,-2143.7451478332464,55,112,483
1516,14420,-1940.9210916542181,334,29,334
1517,14421,-1901.1889510202404,194,25,365
1518,14422,-18744.155331391597,175,189,2906
1519,14423,-574.4990091338454,120,3,120
1520,14424,-185.81764852357878,48,1,48
1521,14426,-15663.398802243633,454,183,2699
1522,14427,-1170.122566048954,208,16,228
1523,14428,-1944.6332752747714,56,108,428
1524,14431,-632.7794785592257,130,17,130
1525,14432,-12117.108967256889,308,256,2013
1526,14434,-1563.0435200975853,92,3,368
1527,14436,-626.9158001626557,129,9,129
1528,14437,-245.66067373332604,60,5,60
1529,14438,-361.35097827566875,82,9,82
1530,14439,-3295.5484379000354,526,32,526
1531,14440,-2885.626975745981,150,33,588
1532,14441,-2112.470731257395,108,43,446
1533,14442,-2645.0177730157866,259,58,482
1534,14443,-5153.703585952433,163,84,938
1535,14446,-5091.065395184005,318,233,916
1536,14447,-2793.558675703119,136,54,571
1537,14448,-412.16501762572955,44,20,104
1538,14449,-3924.744541913121,142,201,741
1539,14450,-1058.0892897045615,81,32,241
1540,14451,-1982.5721008075482,204,86,378
1541,14452,-473.51217118195353,46,55,116
1542,14453,-190.6991946074207,49,22,49
1543,14456,-17352.89896566447,76,580,2885
1544,14457,-394.0056396740822,88,4,88
1545,14459,-5041.322009293087,760,37,760
1546,14460,-5279.68832255117,24,14,881
1547,14461,-4274.662678270942,277,173,766
1548,14462,-4515.010792957543,34,150,956
1549,14463,-750.0957030861861,96,6,179
1550,14465,-1964.8259980925736,186,107,398
1551,14466,-5052.502458035809,137,35,1006
1552,14467,-1184.5807428022858,37,67,276
1553,14470,-900.3643337394801,138,43,193
1554,14472,-5762.9057573920245,96,153,1135
1555,14473,-362.84913941172863,10,7,88
1556,14474,-691.8299391653026,140,29,140
1557,14475,-2252.0192016686215,131,35,447
1558,14476,-517.0528402371658,110,17,110
1559,14477,-3770.2660666707325,100,7,720
1560,14479,-476.0804038021298,58,18,117
1561,14480,-709.6867821271667,143,13,143
1562,14481,-2689.567345009101,234,25,489
1563,14482,-9427.331066349629,111,110,1627
1564,14483,-443.74696491482814,97,9,97
1565,14484,-1122.8925814506683,210,14,210
1566,14485,-297.39466694345515,70,44,70
1567,14487,-3611.5639738015843,37,112,712
1568,14488,-5340.005395667254,799,46,799
1569,14489,-1704.4326284438155,299,30,299
1570,14491,-602.4720433278819,40,17,139
1571,14493,-7156.14625134096,327,95,1285
1572,14494,-416.00454908851174,92,7,92
1573,14495,-215.5581121384404,22,6,62
1574,14496,-696.2774066816341,86,16,159
1575,14497,-1283.0025958238773,235,29,235
1576,14498,-6108.3650646952865,70,162,1098
1577,14499,-2625.2061857862645,70,146,496
1578,14500,-505.94811416207256,103,6,117
1579,14501,-722.7162742080027,45,9,161
1580,14502,-7811.965138882254,64,368,1480
1581,14503,-11851.545192802902,381,113,2004
1582,14504,-1374.5336844325877,110,85,308
1583,14505,-16301.371178269053,506,540,2739
1584,14506,-3591.2877532968378,106,204,704
1585,14507,-2837.635661037006,222,79,594
1586,14508,-537.9693761338926,70,52,129
1587,14511,-4056.534316796216,72,53,784
1588,14512,-503.5211108405633,50,19,122
1589,14513,-1847.2510887803674,7,11,361
1590,14514,-3119.519985337718,121,65,564
1591,14515,-6027.914000728757,177,68,1110
1592,14517,-365.2302308459635,73,17,91
1593,14518,-1564.478669605997,278,16,278
1594,14520,-636.6345228373075,100,3,146
1595,14522,-2708.917913572678,168,15,525
1596,14523,-1386.8886877220777,251,12,251
1597,14524,-2970.1020204066567,137,161,669
1598,14525,-15394.556340128764,312,217,2637
1599,14527,-7863.365177398681,60,330,2088
1600,14528,-1564.478669605997,278,18,278
1601,14529,-1529.8277147630001,84,177,325
1602,14530,-7696.181628686177,359,140,1395
1603,14532,-1294.6822040541867,28,45,284
1604,14533,-17594.413355887948,540,52,2819
1605,14534,-9798.224821776248,153,331,2027
1606,14535,-11766.442057182374,460,280,1824
1607,14536,-142.8789041990562,39,18,39
1608,14537,-574.4990091338454,120,10,120
1609,14538,-705.5751386126524,30,19,155
1610,14539,-2433.0227311571666,53,31,428
1611,14540,-2031.2058917551176,122,64,411
1612,14541,-2973.73449667578,78,71,641
1613,14542,-55.94434060416236,19,5,19
1614,14543,-2693.1840260473996,40,43,675
1615,14544,-10210.889755069195,836,97,1536
1616,14546,-7414.465868903273,357,250,1313
1617,14547,-15720.220577776421,211,198,2639
1618,14548,-1242.119747563422,128,2,256
1619,14549,-668.1210644601031,136,56,136
1620,14550,-2051.0020072539082,207,38,389
1621,14551,-424.0723911383015,66,9,106
1622,14552,-404.9828703297238,90,57,90
1623,14553,-2358.7033249399437,131,103,493
1624,14554,-8891.525415556565,224,147,1443
1625,14555,-515.886419219315,90,18,122
1626,14557,-3179.5494701163693,510,16,510
1627,14560,-5892.274204746134,69,39,1260
1628,14561,-6090.654023746559,183,67,1014
1629,14562,-8758.866565184419,87,187,1815
1630,14565,-9347.60506486494,640,111,1540
1631,14566,-5347.689382134342,800,4,800
1632,14567,-2200.722391613992,172,33,412
1633,14569,-345.1863803448947,79,10,79
1634,14570,-400.6512077316174,85,29,95
1635,14572,-7949.642081631173,179,190,1420
1636,14573,-2342.2377347987826,126,127,534
1637,14576,-29.818879797456006,12,1,12
1638,14577,-1597.0036991826696,131,86,353
1639,14578,-1315.353341602078,240,24,240
1640,14581,-1167.4377257182798,217,16,217
1641,14582,-313.2035392038325,73,6,73
1642,14583,-3792.0041850832376,81,243,751
1643,14584,-1740.9704742996043,104,68,381
1644,14585,-410.4882150930333,91,29,91
1645,14586,-2706.5461057199077,444,19,444
1646,14587,-3358.853714748847,146,170,749
1647,14589,-8.047189562170502,5,3,5
1648,14591,-7449.881581521416,91,138,1228
1649,14592,-2051.7990504674267,233,132,407
1650,14593,-1623.6615747744174,39,127,330
1651,14594,-861.2105295372534,146,48,183
1652,14595,-5643.524907346262,76,94,978
1653,14597,-3297.8881538088617,118,45,566
1654,14598,-990.6901858462725,189,49,189
1655,14600,-603.5392171627877,125,25,125
1656,14601,-860.8259485397475,168,7,168
1657,14603,-2396.5858188431926,400,2,400
1658,14606,-26768.326602656318,93,819,6187
1659,14607,-81452.24859332734,300,38,11526
1660,14608,-2079.698954017622,48,8,437
1661,14609,-9474.121745294546,720,1,1440
1662,14616,-372.99448934152076,48,2,104
1663,14618,-1223.3429102852863,92,10,264
1664,14619,-763.629839168634,152,20,152
1665,14620,-1010.9786837471543,73,26,214
1666,14621,-5330.855095334086,130,80,993
1667,14622,-727.6065667694171,146,21,146
1668,14623,-1897.553318860425,104,108,418
1669,14624,-756.2343004800449,138,13,162
1670,14625,-1763.584334789309,255,51,335
1671,14626,-8278.011785804441,432,108,1403
1672,14628,-1342.9145168430653,106,22,272
1673,14629,-1984.6969613778447,214,133,378
1674,14631,-3333.0408507963075,160,38,622
1675,14632,-438.17742638091227,96,8,96
1676,14633,-438.17742638091227,96,20,96
1677,14636,-1154.889264506362,117,27,241
1678,14638,-848.5899728671862,166,16,166
1679,14639,-8342.196004377542,272,138,1431
1680,14640,-4467.160454559368,173,87,880
1681,14641,-404.9828703297238,90,7,90
1682,14642,-329.13573386176114,76,2,76
1683,14643,-4899.318242833544,386,30,815
1684,14644,-1285.956324403078,66,26,258
1685,14645,-2071.084328551127,78,28,381
1686,14646,-1622772.6530514313,46,701,188323
1687,14647,-410.4882150930333,91,24,91
1688,14649,-5728.785720819279,316,148,1004
1689,14651,-1765.6558428577507,185,95,343
1690,14652,-210.42547141826248,53,29,53
1691,14653,-4920.113107211032,305,154,945
1692,14655,-6248.871817196026,522,35,1089
1693,14656,-498.11730893846794,40,73,120
1694,14657,-2274.5684744656573,209,103,466
1695,14658,-148.38965889472115,23,27,47
1696,14659,-6032.3819379300485,323,147,1195
1697,14660,-1080.7315676457274,104,24,228
1698,14661,-124.43718215212947,35,4,35
1699,14662,-3014.73215925776,65,143,578
1700,14664,-2554.21828385258,301,78,465
1701,14665,-3824.5182718093447,150,63,740
1702,14666,-818.1061027624986,161,14,161
1703,14667,-29469.371667235628,372,354,5319
1704,14669,-4281.961750432362,199,158,770
1705,14670,-1722.2944370377813,66,107,326
1706,14672,-2491.7358487657434,147,58,454
1707,14673,-5339.239502555037,213,39,1004
1708,14675,-1954.5493497476366,336,93,336
1709,14676,-15309.89074777461,504,29,2500
1710,14680,-92953.32736700297,464,73,13476
1711,14681,-259.9979478768713,48,6,76
1712,14682,-296.72119741317005,32,1,80
1713,14684,-4276.66373070053,70,231,821
1714,14687,-2891.784366510929,470,15,470
1715,14688,-18913.28224978087,454,148,3584
1716,14689,-329.13573386176114,76,13,76
1717,14690,-738.952381549956,84,40,167
1718,14691,-3682.6988691370993,162,50,707
1719,14692,-1152.024799606179,131,53,265
1720,14693,-119.89625783694949,34,8,34
1721,14696,-8987.661373638692,284,117,1630
1722,14697,-818.4935021845325,74,22,181
1723,14698,-2950.4639674468553,216,148,602
1724,14699,-334.47301748273367,77,8,77
1725,14700,-8018.637795108584,321,80,1314
1726,14701,-4485.891137135891,139,268,921
1727,14702,-6638.283891958566,162,196,1439
1728,14703,-953.3359659699801,183,22,183
1729,14704,-5672.370402107126,49,288,1043
1730,14705,-460.51701859880916,100,1,100
1731,14708,-3425.179343965987,350,25,621
1732,14709,-13330.76499948206,108,71,2484
1733,14710,-1733.256667225646,115,124,375
1734,14711,-4472.988132886935,90,221,966
1735,14712,-1467.777988952094,102,21,315
1736,14713,-8176.482911465351,125,146,1613
1737,14714,-1244.3223388139209,229,10,229
1738,14715,-2616.6300809516956,82,60,521
1739,14716,-2749.10114491508,319,46,495
1740,14719,-5467.078107648874,188,177,1025
1741,14720,-955.4678240211374,40,34,219
1742,14722,-562.9407856869485,118,28,118
1743,14723,-3249.7638558364497,76,193,673
1744,14725,-3749.5154453643927,588,45,588
1745,14727,-255.88233187279567,62,10,62
1746,14729,-1040.7911345613838,197,69,197
1747,14730,-5348.407338988828,138,317,1078
1748,14731,-1139.7521107558225,86,38,256
1749,14732,-7372.229106347535,58,105,1405
1750,14733,-22700.18581848686,680,102,3764
1751,14735,-10252.304435554943,68,99,2264
1752,14737,-1678.2344200553823,150,15,345
1753,14738,-2792.3702107258855,83,39,601
1754,14739,-25041.13490076638,476,47,3820
1755,14740,-4044.874627401644,260,85,735
1756,14741,-4267.255300260661,114,35,841
1757,14744,-3045.796901427402,148,21,627
1758,14745,-5741.048391367054,188,46,1038
1759,14747,-372.1886111028383,84,18,84
1760,14748,-6935.518481248102,282,87,1223
1761,14752,-1445.7772240640372,260,5,260
1762,14753,-1129.24206616345,211,30,211
1763,14754,-2690.0810444871836,173,38,486
1764,14755,-11911.323141993022,238,128,2219
1765,14756,-2508.7650682686854,416,38,416
1766,14757,-812.0278104374122,160,19,160
1767,14758,-1972.728969962503,158,54,419
1768,14759,-3049.1811671272826,119,92,569
1769,14760,-147.55517816455745,40,5,40
1770,14761,-481.1663683450183,58,11,118
1771,14762,-1988.6719247536794,341,21,341
1772,14764,-996.9345737104924,190,6,190
1773,14765,-591.766692601105,18,38,135
1774,14766,-7501.110994467017,64,111,1349
1775,14768,-177.37405796201347,40,4,52
1776,14769,-52454.70849283682,189,718,7239
1777,14770,-2713.0696453787878,180,49,490
1778,14772,-361.35097827566875,82,9,82
1779,14775,-7009.706492778647,384,57,1174
1780,14776,-18581.597877773464,684,44,3134
1781,14778,-1540.2561477369175,141,34,306
1782,14779,-299.3132999103956,56,40,84
1783,14780,-1583.4096000494774,210,26,310
1784,14782,-539.9266231169725,114,6,114
1785,14784,-1166.347657340283,56,15,237
1786,14785,-314.8243303079987,36,2,84
1787,14788,-2253.5900098602556,193,26,421
1788,14789,-551.4164621683383,116,6,116
1789,14790,-3652.2159321370145,136,30,699
1790,14792,-1.3862943611198906,2,2,2
1791,14793,-410.4882150930333,91,14,91
1792,14794,-3251.587514517447,34,68,673
1793,14795,-48.16462684895568,17,6,17
1794,14796,-35542.614544558484,434,403,5995
1795,14798,-598.5549643851652,76,11,150
1796,14799,-727.6065667694171,146,13,146
1797,14800,-21740.08889960196,437,246,3644
1798,14801,-891.5194458481158,173,56,173
1799,14803,-1841.2023285592377,216,35,370
1800,14804,-580.2906560172057,121,12,121
1801,14805,-387.863431700563,29,30,114
1802,14806,-1913.7005759719734,330,11,330
1803,14808,-12672.123181346506,474,176,2120
1804,14810,-4656.022996585122,83,106,1015
1805,14813,-252.141226945131,58,25,66
1806,14815,-4424.672868800028,460,53,744
1807,14816,-8.047189562170502,5,4,5
1808,14817,-3800.0493303158178,374,52,655
1809,14818,-1571.7686389584517,31,41,324
1810,14819,-436.58095423815075,48,13,109
1811,14820,-1055.1465458177408,87,24,253
1812,14821,-59.914645471079815,20,2,20
1813,14823,-302.82014660998516,16,56,88
1814,14824,-2651.8707105966655,217,19,525
1815,14825,-4444.933383370081,72,82,989
1816,14828,-14375.872599446351,968,17,2172
1817,14829,-2169.9580488804922,190,39,452
1818,14830,-836.3780941631686,164,39,164
1819,14834,-3557.383758660614,81,43,734
1820,14836,-137.65877749761543,31,5,45
1821,14837,-8529.726659821772,338,96,1436
1822,14840,-106.45360333903953,31,4,31
1823,14841,-10129.530797067328,274,103,1778
1824,14842,-7176.019016090979,4,127,1165
1825,14844,-11275.653778216418,582,87,1833
1826,14847,-574.4990091338454,120,13,120
1827,14849,-32884.545795353806,158,159,5694
1828,14850,-1664.290574442001,293,21,293
1829,14851,-1657.8807580158218,139,28,325
1830,14852,-10130.111730858098,368,96,1747
1831,14853,-305.71390636052826,34,8,82
1832,14854,-10614.030951164114,288,110,1820
1833,14855,-1306.8768087143499,129,13,267
1834,14856,-4201.936830912863,482,65,711
1835,14857,-2535.6817279499637,188,58,464
1836,14859,-3563.0225777678925,209,47,671
1837,14860,-1263.6430702265839,232,11,232
1838,14861,-557.1743503713375,117,6,117
1839,14862,-4602.932911811082,430,47,772
1840,14863,-644.5298537814009,132,11,132
1841,14865,-467.9963061783683,96,4,108
1842,14866,-46939.124671574085,144,30,6752
1843,14867,-1549.5626670441602,118,31,328
1844,14868,-7439.912358390526,231,96,1405
1845,14869,-3105.966021169287,354,66,549
1846,14870,-568.715695680272,119,13,119
1847,14871,-689.2359646110543,33,68,179
1848,14873,-860.8259485397475,168,28,168
1849,14875,-3266.623104923106,100,46,558
1850,14878,-3703.460960341317,135,62,799
1851,14880,-1776.8015549174097,66,45,365
1852,14881,-1818.8145394934643,316,17,316
1853,14882,-692.5217620622558,66,6,158
1854,14883,-4021.4836984635654,234,39,790
1855,14885,-4767.388968087258,724,15,724
1856,14886,-812.0278104374122,160,18,160
1857,14887,-7703.372004665108,1100,6,1100
1858,14888,-959.5481794000534,184,20,184
1859,14889,-404.9828703297238,90,10,90
1860,14890,-200.5231072689406,51,7,51
1861,14891,-2938.351599069509,434,30,505
1862,14893,-4866.91731759644,576,72,799
1863,14894,-1478.628403886349,265,23,265
1864,14895,-29628.498328650177,964,273,4851
1865,14896,-1392.1664841021047,184,43,279
1866,14897,-2288.8187899752834,122,43,468
1867,14898,-5458.189742682985,18,86,1001
1868,14901,-2888.5549611737924,105,73,661
1869,14902,-1173.8199236880214,218,20,218
1870,14903,-8825.092430339442,232,227,1531
1871,14904,-13862.407881130606,593,66,1985
1872,14905,-1425.3817113127388,141,14,287
1873,14907,-9744.445414674272,234,125,1691
1874,14908,-644.5298537814009,132,9,132
1875,14910,-1026.0446390134657,98,25,238
1876,14911,-520516.1625309624,231,1786,80488
1877,14912,-6009.191493464012,445,21,971
1878,14913,-10599.10941413338,423,76,1743
1879,14915,-458.1424156461811,76,12,112
1880,14916,-6437.156824722888,243,72,1136
1881,14918,-3931.485223434699,312,39,675
1882,14920,-2825.049835980618,217,57,509
1883,14921,-5927.655596928805,631,78,953
1884,14923,-2522.8312387953483,418,44,418
1885,14924,-266.168517335019,64,10,64
1886,14929,-668.1210644601031,136,11,136
1887,14930,-7257.109388942653,701,116,1160
1888,14931,-1970.1588897890567,97,29,416
1889,14932,-350.5621307739105,80,17,80
1890,14934,-6525.887176060127,459,68,1042
1891,14935,-6395.9110048849225,935,10,935
1892,14936,-26688.96661519896,944,210,4085
1893,14937,-2508.642352183148,172,33,484
1894,14944,-16120.034152566706,64,101,2815
1895,14946,-68.00293397388296,22,3,22
1896,14947,-813.7040914015205,118,14,179
1897,14948,-3359.3708197529304,72,56,673
1898,14950,-668.1210644601031,136,19,136
1899,14951,-1785.0755956877417,311,20,311
1900,14952,-20261.39173143075,472,117,3355
1901,14953,-1212.208715615529,224,54,224
1902,14954,-557.1743503713375,117,75,117
1903,14957,-119.89625783694949,34,12,34
1904,14958,-494.94689848734697,69,33,128
1905,14959,-2427.432891440987,138,37,494
1906,14960,-1125.878931990954,20,23,221
1907,14961,-22650.526246493973,490,193,3708
1908,14962,-166.50434389240348,44,5,44
1909,14963,-6345.194960170379,167,149,1159
1910,14964,-709.6867821271667,143,13,143
1911,14965,-2086.9548442339747,351,80,363
1912,14966,-928.5420592454951,179,35,179
1913,14967,-691.8299391653026,140,6,140
1914,14968,-615.211759980241,127,37,127
1915,14970,-1040.1628298877079,50,24,250
1916,14971,-3658.6886329176155,283,144,639
1917,14972,-93.30172628490571,28,18,28
1918,14973,-1869.6408420494724,50,28,368
1919,14974,-133.6039627678363,37,17,37
1920,14975,-2257.265076033764,380,11,380
1921,14976,-896.5838040472204,27,47,234
1922,14978,-2441.8552489988606,98,136,523
1923,14981,-443.74696491482814,97,8,97
1924,14984,-198.14291954068247,20,37,58
1925,14985,-1256.8498249636318,85,78,256
1926,14987,-532.337034670038,64,2,128
1927,14988,-697.7751445433217,141,40,141
1928,14995,-401.0462145378812,51,53,102
1929,14997,-6753.367624703284,312,25,1120
1930,14998,-1258.3228387395825,105,70,258
1931,15000,-1173.8199236880214,218,76,218
1932,15002,-4718.107215738017,279,93,862
1933,15004,-4008.7224812045833,623,154,623
1934,15005,-21485.93540246943,118,360,4230
1935,15006,-1617.6136578944777,286,121,286
1936,15007,-292.15334881721094,69,12,69
1937,15009,-3441.4701460087745,278,148,639
1938,15010,-959.5481794000534,184,20,184
1939,15012,-1069.96375564616,84,110,225
1940,15014,-642.8769054804429,68,29,149
1941,15016,-329.13573386176114,76,20,76
1942,15017,-261.0174877626666,63,20,63
1943,15018,-809.7568150980758,21,30,189
1944,15019,-751.5952941144383,150,64,150
1945,15021,-3771.462650464394,90,287,819
1946,15022,-2739.3947326508087,228,96,527
1947,15023,-16229.096296933703,226,347,2827
1948,15024,-4391.438109823649,235,105,902
1949,15025,-959.5481794000534,184,66,184
1950,15026,-1392.518540322283,58,57,285
1951,15027,-2889.578322044103,140,30,565
1952,15028,-2330.6952910323525,119,35,459
1953,15030,-1948.8376731907076,156,7,372
1954,15031,-1938.6936202628945,67,74,400
1955,15032,-21672.316458409186,1655,29,2968
1956,15033,-8812.57064588228,353,315,1672
1957,15034,-14089.287559193825,448,299,2413
1958,15035,-1347.8082615834583,245,26,245
1959,15036,-1502.6779068731203,65,107,316
1960,15038,-790.5229708183742,43,105,212
1961,15039,-50604.00100861,256,408,9131
1962,15041,-477.3770857876525,103,66,103
1963,15042,-102.03592144986466,30,5,30
1964,15043,-1711.1347423968602,300,3,300
1965,15044,-15305.271833752788,303,233,2785
1966,15045,-467.3640079313638,38,11,114
1967,15046,-19219.252070000362,275,147,3372
1968,15047,-1199.394378775646,222,22,222
1969,15048,-768.5132728089637,32,86,192
1970,15049,-261.0174877626666,63,3,63
1971,15050,-7848.271737094879,893,68,1216
1972,15051,-6015.863588160907,351,130,1010
1973,15052,-345.1863803448947,79,27,79
1974,15053,-5744.009474147072,257,49,984
1975,15054,-911.2918586686178,111,105,198
1976,15057,-4157.282024396816,614,25,668
1977,15058,-4888.767098512395,28,199,1054
1978,15059,-2642.6608949875304,72,161,604
1979,15060,-1130.9871342307815,91,81,257
1980,15061,-200220.82456222715,2909,70,28920
1981,15062,-4053.1302840777153,164,47,763
1982,15063,-225.41969468116838,56,5,56
1983,15065,-8239.992563132917,548,148,1383
1984,15066,-1825.5718623190978,317,42,317
1985,15067,-5502.227588835469,335,82,954
1986,15068,-1909.324619552928,130,96,364
1987,15069,-3251.990982019246,520,70,520
1988,15070,-129.00668178441995,36,1,36
1989,15071,-1325.4976567042984,165,25,269
1990,15073,-2557.6552221920188,214,31,491
1991,15074,-2614.492586834715,431,41,431
1992,15075,-2727.8436917922654,447,27,447
