,CustomerID,Entropy,imax,iu,i
2177,15289.0,-5892.2403142891435,333,43,996
2178,15290.0,-26794.682913573994,168,93,4431
2179,15291.0,-10992.495035333213,112,63,2074
2180,15292.0,-225.41969468116838,56,24,56
2181,15296.0,-10709.754657504653,679,137,1757
2182,15297.0,-1341.8121693765188,96,30,290
2183,15298.0,-17829.022295277107,286,115,2752
2184,15299.0,-19991.35919527069,1824,9,2940
2185,15300.0,-1657.6121102623383,292,28,292
2186,15301.0,-15674.557301745084,503,167,2768
2187,15303.0,-1367.3303290489157,248,31,248
2188,15304.0,-287.7473379703092,21,8,100
2189,15306.0,-4538.75766957831,278,57,810
2190,15307.0,-133.6039627678363,37,12,37
2191,15308.0,-903.8375454366151,175,19,173
2192,15311.0,-246717.71082045313,198,571,37720
2193,15312.0,-2538.178996316404,177,42,513
2194,15313.0,-80.47189562170502,25,1,25
2195,15314.0,-1798.5615986390678,313,24,313
2196,15315.0,-5297.064053115095,262,35,838
2197,15316.0,-460.51701859880916,100,1,100
2198,15318.0,-4150.265690968955,642,33,642
2199,15319.0,-903.8375454366151,175,16,175
2200,15320.0,-1886.5285463255468,326,36,326
2201,15321.0,-7294.988472825132,545,83,1163
2202,15322.0,-2508.7650682686854,416,42,365
2203,15325.0,-1263.6430702265839,232,47,232
2204,15326.0,-2298.953224613425,386,29,386
2205,15327.0,-551.4164621683383,116,10,116
2206,15329.0,-2526.985993334191,112,52,476
2207,15330.0,-8521.683495749434,744,10,1312
2208,15332.0,-3685.0397176654105,442,29,652
2209,15333.0,-2009.180730136449,344,16,344
2210,15334.0,-1241.250968081572,84,67,274
2211,15335.0,-350.5621307739105,80,34,80
2212,15339.0,-2232.068321971088,159,79,414
2213,15341.0,-5439.994276211282,812,17,812
2214,15342.0,-1597.6614720330363,283,24,276
2215,15343.0,-372.1886111028383,84,21,84
2216,15344.0,-474.13481903950697,91,21,106
2217,15345.0,-355.9503815284676,81,20,78
2218,15346.0,-715.6531151389441,144,17,144
2219,15347.0,-632.7794785592257,130,5,130
2220,15348.0,-372.1886111028383,84,9,84
2221,15349.0,-1714.8382469482951,250,65,327
2222,15350.0,-200.5231072689406,51,5,51
2223,15351.0,-3621.716182116072,129,160,732
2224,15353.0,-1774.2471395698174,131,59,343
2225,15355.0,-140.2082631205426,21,9,45
2226,15356.0,-8700.504355610215,80,215,1673
2227,15358.0,-42658.696770154296,440,292,6927
2228,15360.0,-1205.7993050356065,223,13,223
2229,15361.0,-1954.5493497476366,336,7,336
2230,15363.0,-715.6531151389441,144,16,143
2231,15364.0,-2831.7981099243443,84,29,493
2232,15365.0,-5782.019623452438,85,66,758
2233,15366.0,-3794.407904602921,61,37,621
2234,15367.0,-6185.657350119083,412,92,1055
2235,15368.0,-1250.758241052335,230,4,230
2236,15369.0,0.0,-1,1,-1
2237,15370.0,-4193.367214336197,80,65,828
2238,15372.0,-23335.58966822291,2924,27,2924
2239,15373.0,-1971.08777577305,42,74,476
2240,15374.0,-609.3715202758863,126,3,126
2241,15376.0,-3408.138844322219,375,100,619
2242,15379.0,-14003.367898939161,768,145,2293
2243,15380.0,-1656.2102805005288,78,22,374
2244,15381.0,-843.9656275036721,162,8,171
2245,15382.0,-27386.65633547382,910,193,4003
2246,15384.0,-3403.896792010433,248,35,593
2247,15385.0,-818.1061027624986,161,12,161
2248,15386.0,-2720.7422526009486,446,31,446
2249,15388.0,-394.0056396740822,88,10,88
2250,15389.0,-2396.5858188431926,400,1,400
2251,15392.0,-7397.487034655325,402,74,1265
2252,15393.0,-652.4894042145488,94,10,150
2253,15394.0,-4971.301269344641,242,54,910
2254,15395.0,-48.16462684895568,17,7,17
2255,15396.0,-586.0905674574573,122,14,122
2256,15397.0,-59.914645471079815,20,6,20
2257,15398.0,-4577.2795180022895,375,60,767
2258,15399.0,-3274.6516493549793,139,45,611
2259,15400.0,-1787.4767376791453,190,10,360
2260,15402.0,-4079.969097297467,431,35,694
2261,15405.0,-1015.699206458643,193,8,193
2262,15406.0,-1230.4943926942503,130,51,236
2263,15407.0,-2797.824219211901,132,142,558
2264,15408.0,-494.32454397587907,106,34,106
2265,15410.0,-6103.930617091576,104,48,1200
2266,15411.0,-2670.4139356681053,48,86,528
2267,15412.0,-505.67017252941577,108,10,108
2268,15414.0,-2347.91850658991,12,37,443
2269,15415.0,-3653.7627734584767,575,46,575
2270,15416.0,-13174.262389180194,786,165,2089
2271,15417.0,-1604.3086836377827,284,28,284
2272,15419.0,-1250.758241052335,230,8,230
2273,15421.0,-2499.305178024397,174,40,500
2274,15422.0,-111.94133711321078,18,6,38
2275,15423.0,-466.1271722009672,101,2,101
2276,15424.0,-3159.7791731531725,386,17,554
2277,15426.0,-3415.5171501670147,159,222,663
2278,15427.0,-5930.60258621957,302,233,1013
2279,15428.0,-471.7472269549956,102,6,102
2280,15429.0,-2074.2527258313366,309,77,369
2281,15432.0,-271.3351725432164,65,10,65
2282,15433.0,-3071.7058539556338,416,40,399
2283,15434.0,-3274.958276117842,199,40,638
2284,15435.0,-215.40513851447082,54,29,54
2285,15436.0,-3280.5644367795444,251,243,613
2286,15437.0,-345.1863803448947,79,44,79
2287,15438.0,-240.57470919043746,59,25,59
2288,15440.0,-828.7001863313169,78,50,197
2289,15442.0,-574.4990091338454,120,2,120
2290,15443.0,-9203.639060796637,182,237,1660
2291,15444.0,-4641.146614498579,192,191,764
2292,15445.0,-235.50569461169232,58,5,58
2293,15447.0,-377.6253568016769,85,9,85
2294,15448.0,-1263.6430702265839,232,28,232
2295,15449.0,-4550.061238305747,248,47,810
2296,15450.0,-2229.5255179146,376,30,376
2297,15452.0,-1302.771928049581,137,47,283
2298,15453.0,-4152.8136767813,97,169,845
2299,15454.0,-383.0738674778016,86,23,86
2300,15456.0,-3790.8533447151412,434,48,660
2301,15457.0,-644.5298537814009,132,56,132
2302,15458.0,-787.7775371309278,156,7,156
2303,15460.0,-511.3569191629766,109,53,109
2304,15462.0,-700.7710309089186,76,9,172
2305,15463.0,-494.32454397587907,106,7,106
2306,15464.0,-2050.276604069211,350,155,350
2307,15465.0,-5561.400220701288,125,43,1217
2308,15466.0,-1354.311557839361,246,56,246
2309,15467.0,-1480.1447096888087,181,41,306
2310,15468.0,-771.0432963341625,153,25,150
2311,15469.0,-701.531769403416,128,24,150
2312,15471.0,-1485.210018135932,266,67,266
2313,15472.0,-1386.8886877220777,251,76,251
2314,15473.0,-3189.1935962681746,192,4,552
2315,15475.0,-1839.0959617883655,319,29,319
2316,15478.0,-3321.9710635035544,288,34,585
2317,15480.0,-1731.2610400693388,303,45,303
2318,15482.0,-31769.012331365906,188,46,2998
2319,15483.0,-1381.6820547719735,145,74,295
2320,15484.0,-21507.949628344308,1478,135,3136
2321,15485.0,-8095.398274563391,416,59,1306
2322,15488.0,-313.2035392038325,73,2,73
2323,15489.0,-3231.848113600179,220,47,593
2324,15491.0,-9331.806326997432,358,108,1624
2325,15492.0,-2681.09451301433,327,32,483
2326,15493.0,-2652.663509679787,155,177,555
2327,15494.0,-7822.193918567364,1077,120,1148
2328,15497.0,-3748.2602641778185,528,13,622
2329,15498.0,-35523.3555274908,204,362,6084
2330,15500.0,-2857.7836005818713,154,64,572
2331,15502.0,-29716.354941295038,240,164,3823
2332,15503.0,-318.5008168971086,74,66,74
2333,15504.0,-115.38474952839385,33,13,33
2334,15505.0,-15166.916701495837,630,90,2348
2335,15506.0,-4886.644752654151,146,121,848
2336,15507.0,-824.1906063076461,162,41,162
2337,15508.0,-2010.5793443885836,154,78,440
2338,15510.0,-1.3862943611198906,2,1,2
2339,15511.0,-1098.8997549589758,42,117,271
2340,15512.0,-255.2385744786244,56,7,68
2341,15513.0,-34514.47263521476,116,183,5545
2342,15514.0,-11818.951277308766,322,96,1791
2343,15516.0,-66.07308532350362,18,15,27
2344,15517.0,-1664.290574442001,293,27,293
2345,15518.0,-6853.288278988232,258,136,1262
2346,15520.0,-1805.3093975751915,314,18,314
2347,15521.0,-10590.909997503226,433,117,1674
2348,15522.0,-3244.927093311536,316,47,573
2349,15523.0,-644.5298537814009,132,10,132
2350,15524.0,-5.545177444479562,4,1,4
2351,15525.0,-2055.152882079904,124,133,414
2352,15526.0,-69.38922833500285,22,4,24
2353,15527.0,-4915.660571875546,62,128,988
2354,15528.0,-591.8986757108073,123,26,123
2355,15529.0,-20846.08842295536,176,415,3489
2356,15530.0,-5332.259351803919,324,90,950
2357,15531.0,-7134.6859930297305,840,196,1105
2358,15532.0,-2552.6436570842334,92,205,508
2359,15533.0,-1361.3045876187111,150,73,256
2360,15535.0,-548.49119536538,78,55,129
2361,15537.0,-97.65157906960775,29,24,29
2362,15539.0,-2466.6244354763253,410,41,410
2363,15540.0,-1059.6634733096073,200,15,200
2364,15541.0,-190.6991946074207,49,29,49
2365,15543.0,-383.0738674778016,86,26,86
2366,15544.0,-18292.945524463546,274,122,3105
2367,15545.0,-717.8172481893055,75,78,163
2368,15547.0,-23788.387226682476,559,441,4032
2369,15549.0,-3979.742432158216,398,104,688
2370,15550.0,-1282.8610727619114,96,43,295
2371,15551.0,-1173.8199236880214,218,29,218
2372,15552.0,-245.66067373332604,60,17,60
2373,15553.0,-2756.271770115708,451,51,451
2374,15554.0,-318.5008168971086,74,14,74
2375,15555.0,-25914.84001001073,293,404,4410
2376,15556.0,-1289.464305986044,236,31,236
2377,15557.0,-1180.2067088298138,219,16,219
2378,15561.0,-1244.2605756098758,51,27,256
2379,15562.0,-142.8789041990562,39,1,39
2380,15563.0,-9305.673226962874,315,88,1460
2381,15565.0,-204.20527517449696,28,8,60
2382,15567.0,-1205.7993050356065,223,7,223
2383,15568.0,-2330.156989567288,169,27,461
2384,15569.0,-3296.171969399895,182,27,666
2385,15570.0,-11423.630432057766,165,232,2058
2386,15571.0,-1126.6396095436194,77,47,264
2387,15572.0,-6552.659287685917,19,166,1229
2388,15573.0,-1896.2848423246862,220,88,363
2389,15574.0,-1695.4942076410994,176,131,349
2390,15576.0,-2424.571610696305,404,43,404
2391,15577.0,-321.6984215312574,7,39,89
2392,15578.0,-205.46467336623422,52,13,52
2393,15579.0,-491.58821201618736,56,45,120
2394,15581.0,-1084.174039820748,104,134,286
2395,15582.0,-2352.769547422531,255,39,453
2396,15584.0,-1388.1238843326462,49,89,312
2397,15585.0,-1845.862718654007,320,31,320
2398,15587.0,-1407.0113818365307,120,3,312
2399,15589.0,-1106.8822186245188,125,28,242
2400,15590.0,0.0,-1,1,-1
2401,15592.0,-2077.7311072493562,354,24,354
2402,15593.0,-245.66067373332604,60,5,60
2403,15594.0,-5447.8900828174765,145,85,982
2404,15596.0,-2769.5735957032107,168,51,548
2405,15597.0,-1571.1080871281608,279,22,276
2406,15598.0,-812.0278104374122,160,14,156
2407,15599.0,-4224.236617053501,361,50,718
2408,15601.0,-29983.731370657682,666,230,4978
2409,15602.0,-5919.572000144219,57,31,1001
2410,15603.0,-438.17742638091227,96,2,96
2411,15604.0,-805.9557681530168,159,17,159
2412,15605.0,-2004.128271449417,71,61,441
2413,15606.0,-4121.257238840694,66,51,720
2414,15607.0,-1072.2700748750435,202,13,202
2415,15608.0,-3896.6998793206317,230,59,714
2416,15609.0,-739.587416517089,148,16,145
2417,15610.0,-276.51721297374405,66,6,66
2418,15611.0,-2130.827867344647,15,23,498
2419,15612.0,-170.38857453123143,31,4,52
2420,15615.0,-31924.921376331855,364,185,5493
2421,15618.0,-2256.1533145318244,100,39,428
2422,15619.0,-668.1210644601031,136,3,136
2423,15620.0,-5264.937304089392,395,92,899
2424,15621.0,-2535.413948490103,200,11,463
2425,15622.0,-9905.607675805504,222,169,1552
2426,15623.0,-603.5392171627877,125,19,125
2427,15624.0,-1714.6124615095453,54,26,357
2428,15625.0,-6859.375937638633,513,44,1166
2429,15626.0,-4569.433122507331,312,49,766
2430,15628.0,-10202.34775428012,250,85,1882
2431,15630.0,-4829.732070906636,280,57,799
2432,15632.0,-12105.600504280621,307,107,2049
2433,15634.0,-454.9168651633244,99,15,99
2434,15636.0,-1433.6210531507122,82,20,284
2435,15637.0,-621.059873781711,128,15,128
2436,15638.0,0.0,-52,2,-52
2437,15639.0,-1866.181700400918,323,25,323
2438,15640.0,-41173.36639144003,180,241,6572
2439,15641.0,-9340.572273894957,357,102,1562
2440,15643.0,-1184.6440419327685,176,31,242
2441,15644.0,-2891.313228231743,163,166,557
2442,15645.0,-1419.565425786768,256,50,256
2443,15646.0,-2018.8614721459885,230,35,388
2444,15648.0,-1043.267693652259,91,24,213
2445,15649.0,-882.4189697030015,120,1,192
2446,15651.0,-2493.58594265447,238,27,479
2447,15652.0,-1110.2079205778741,208,21,208
2448,15653.0,-8306.559225650302,48,4,1200
2449,15654.0,-2634.5095667712244,329,15,475
2450,15655.0,-1872.9608991167147,324,34,319
2451,15656.0,-1595.3878564052598,89,46,343
2452,15657.0,-76.2732919283507,24,1,24
2453,15658.0,-1055.1830100094699,64,40,232
2454,15659.0,-522.7578523456691,111,11,111
2455,15660.0,-5412.033891260783,110,55,1037
2456,15661.0,-1138.3396679048383,80,4,236
2457,15663.0,-494.32454397587907,106,9,106
2458,15664.0,-793.8305914396843,157,19,141
2459,15665.0,-11347.685456969777,1174,92,1666
2460,15667.0,-1315.353341602078,240,13,240
2461,15668.0,-307.919960569156,72,1,72
2462,15669.0,-1534.0221289539718,64,31,339
2463,15670.0,-410.4882150930333,91,12,91
2464,15671.0,-9390.755761761156,213,52,1681
2465,15673.0,-9054.623289159328,398,107,1514
2466,15674.0,-7541.031916109911,198,88,1075
2467,15675.0,-3028.0420823485933,36,20,527
2468,15676.0,-15835.2622555181,555,191,2231
2469,15677.0,-1839.0959617883655,319,33,319
2470,15678.0,-959.5481794000534,184,12,184
2471,15679.0,-6962.638268520087,212,98,1170
2472,15680.0,-5520.483296241866,331,61,952
2473,15681.0,-4354.868839654083,256,32,556
2474,15683.0,-638.6508493393508,131,10,131
2475,15687.0,-6703.165447583481,176,119,1308
2476,15689.0,-318.7214209660741,56,8,84
2477,15690.0,-2169.79295748844,204,19,408
2478,15691.0,-307.919960569156,72,2,72
2479,15692.0,-679.9610085516942,138,12,138
2480,15694.0,-8441.347287033463,80,42,1665
2481,15695.0,-1081.411887577917,197,22,212
2482,15696.0,-5202.163265176921,249,140,1022
2483,15699.0,-534.1948235144945,113,18,113
2484,15700.0,-2085.9881096248923,355,85,328
2485,15701.0,-5283.555983819117,479,193,923
2486,15703.0,-276.51721297374405,66,5,66
2487,15704.0,-5941.391632131587,407,79,1028
2488,15705.0,-255.88233187279567,62,6,62
2489,15706.0,-1528.677135868604,160,50,305
2490,15707.0,-3078.9078175524323,81,126,605
2491,15708.0,-6670.115110743387,158,124,1258
2492,15709.0,-580.2906560172057,121,6,121
2493,15712.0,-2308.067745603486,109,41,486
2494,15713.0,-651.0629242834708,59,18,149
2495,15714.0,-856.8078689909498,66,34,187
2496,15716.0,-4075.551995690508,435,101,744
2497,15717.0,-297.39466694345515,70,7,70
2498,15719.0,-14722.790947291023,224,299,2724
2499,15720.0,-1584.3776620827825,281,128,281
2500,15721.0,-2459.609498821506,409,80,409
2501,15722.0,-5673.38084064513,112,47,1021
2502,15723.0,-388.53400632294876,87,37,87
2503,15724.0,-263.43572730694103,31,11,72
2504,15725.0,-1192.9939570354234,221,32,221
2505,15727.0,-18909.42638625453,537,213,3065
2506,15728.0,0.0,-34,4,-34
2507,15729.0,-93.30172628490571,28,5,24
2508,15730.0,-3768.810416321414,314,68,683
2509,15732.0,-1006.6877506017767,97,13,215
2510,15733.0,-255.88233187279567,62,10,62
2511,15734.0,-1792.3716653496008,133,25,346
2512,15737.0,-2923.9486872830207,286,60,584
2513,15738.0,-15818.036172887938,255,46,2967
2514,15739.0,-2906.094081196382,472,8,472
2515,15740.0,-763.629839168634,152,9,152
2516,15743.0,-880.348028929719,91,59,216
2517,15744.0,-574.4990091338454,120,3,120
2518,15745.0,-1973.3129046730198,127,57,412
2519,15746.0,-922.3574719519911,178,28,130
2520,15747.0,-2440.853267895707,132,52,480
2521,15748.0,-200.5231072689406,51,19,51
2522,15749.0,-159439.66055888875,7044,6,9014
2523,15750.0,-9974.290755306105,288,214,1779
2524,15752.0,-11228.368790067292,153,236,1973
2525,15753.0,-715.6531151389441,144,1,144
2526,15754.0,-856.4849934398483,36,24,197
2527,15755.0,-7925.427593680258,198,127,1397
2528,15756.0,-996.6380319840316,45,160,242
2529,15757.0,-2727.6658657903126,167,43,491
2530,15758.0,-180.95693728037276,47,9,47
2531,15759.0,-187.45372669410975,32,5,60
2532,15762.0,-1216.6102437671768,147,37,251
2533,15763.0,-1350.405922454646,187,58,268
2534,15764.0,-13506.69686358325,623,150,2036
2535,15766.0,-873.0857342985446,170,11,170
2536,15768.0,-1082.0800606602347,101,24,243
2537,15769.0,-220631.39236935927,36,26,27660
2538,15773.0,-1785.0755956877417,311,10,311
2539,15774.0,-388.53400632294876,87,25,87
2540,15775.0,-286.9265239519753,68,7,68
2541,15776.0,-679.9610085516942,138,18,138
2542,15777.0,-1765.8557891905511,113,18,375
2543,15780.0,-979.8486588083631,65,26,220
2544,15781.0,-771.1821649544165,29,20,178
2545,15782.0,-5209.986828611909,644,34,863
2546,15783.0,-1135.5962902304666,212,14,212
2547,15785.0,-9785.642670237456,557,58,1594
2548,15786.0,-25076.961798362423,2310,257,3331
2549,15787.0,-2886.4232810048456,286,156,540
2550,15789.0,-2664.0118827448837,438,25,438
2551,15790.0,-539.9266231169725,114,34,114
2552,15791.0,-4420.511746856887,558,66,730
2553,15793.0,-2885.1657934949553,192,6,552
2554,15795.0,-3697.9201897309604,581,42,581
2555,15796.0,-4040.4551422404975,124,71,859
2556,15797.0,-5085.399426245458,1,8,873
2557,15799.0,-5554.923840059251,181,94,955
2558,15800.0,-1737.1338264976944,108,116,335
2559,15801.0,-3280.481430282956,70,61,562
2560,15802.0,0.0,1,1,-1
2561,15803.0,-1644.2654676643506,290,8,290
2562,15804.0,-14056.30216191403,314,170,2515
2563,15805.0,-19555.135341659134,212,220,3337
2564,15806.0,-3214.57916370177,274,24,602
2565,15807.0,-2444.4690189184626,380,48,430
2566,15808.0,-7834.694247523558,355,143,1341
2567,15809.0,-1306.1513931741647,112,31,251
2568,15810.0,-4852.682054240669,250,66,737
2569,15811.0,-5737.574490992657,95,117,1061
2570,15812.0,-4957.287584203817,64,36,922
2571,15813.0,-3457.6291026446565,369,40,603
2572,15814.0,-7427.011886493716,554,64,1247
2573,15815.0,-11135.260596021095,252,33,1856
2574,15819.0,-7999.679636256615,522,96,1357
2575,15820.0,-621.059873781711,128,17,128
2576,15821.0,-932.7398820627961,94,57,202
2577,15822.0,-1966.7149864848595,160,28,375
2578,15823.0,0.0,1,17,-283
2579,15825.0,-1186.5980601975195,220,20,220
2580,15826.0,-5833.873627115283,488,64,962
2581,15827.0,-3858.4070022620144,42,73,842
2582,15829.0,-6198.024991297347,420,44,996
2583,15830.0,-2501.7355858957394,415,39,409
2584,15831.0,-6538.028193677448,308,64,1097
2585,15832.0,-2856.0473935981204,465,54,465
2586,15834.0,-5576.466185614199,408,243,961
2587,15835.0,-2075.043947102168,155,47,439
2588,15836.0,-84.71050998855854,26,10,24
2589,15837.0,-990.6901858462725,189,24,189
2590,15838.0,-139165.94146607557,550,56,9007
2591,15839.0,-3690.1742772803186,234,56,670
2592,15840.0,-2111.3953649520704,256,26,394
2593,15841.0,-5195.532261138233,132,36,926
2594,15843.0,-88.9875953821169,27,8,27
2595,15844.0,-656.3105331934221,134,11,134
2596,15845.0,-10730.164672199977,208,97,1918
2597,15847.0,-2502.6936351624845,348,22,449
2598,15850.0,-1573.9836034632442,242,87,302
2599,15852.0,-161.25412499954314,38,22,48
2600,15853.0,-662.212095089188,135,29,135
2601,15854.0,-4288.873054189512,92,105,939
2602,15855.0,-2165.1538666080855,68,59,470
2603,15856.0,-67696.68733435603,675,297,10941
2604,15857.0,-1764.8707331558608,308,14,308
2605,15858.0,-6570.7986396863735,199,145,1167
2606,15860.0,-1827.5541772286504,72,105,440
2607,15861.0,-15138.732240472764,321,339,2543
2608,15862.0,-2955.621316602006,124,142,585
2609,15863.0,-49.550921210075565,2,18,19
2610,15864.0,-6438.084248721749,110,16,1044
2611,15865.0,-1804.0876998265817,178,37,368
2612,15866.0,-609.3715202758863,126,43,126
2613,15867.0,-10402.724613184493,47,302,2052
2614,15869.0,-793.3947079535179,118,13,175
2615,15870.0,-1947.7337281613973,335,68,335
2616,15872.0,-1129.24206616345,211,101,212
2617,15874.0,-17409.313358681382,52,123,2506
2618,15877.0,-1938.3480186457964,175,122,246
2619,15880.0,-1129.24206616345,211,95,187
2620,15881.0,-1183.2979688441835,55,26,199
2621,15882.0,-1242.3092114831645,116,23,266
2622,15883.0,-1065.5292159282096,72,42,223
2623,15885.0,-511.3569191629766,1,18,111
2624,15886.0,-733.5935902564742,147,12,147
2625,15888.0,-329.13573386176114,76,11,60
2626,15889.0,-1022.1052125596175,149,79,215
2627,15891.0,-2692.3589678783424,442,60,442
2628,15894.0,-756.0926661800363,115,35,168
2629,15895.0,-427.0697095333804,94,11,94
2630,15897.0,-1273.0428548193215,145,17,261
2631,15898.0,-2802.490313239875,210,70,568
2632,15899.0,-142.8789041990562,39,4,39
2633,15900.0,-1192.9939570354234,221,44,221
2634,15901.0,-1910.6832490220859,209,102,384
2635,15903.0,-14292.080201767825,384,46,2409
2636,15904.0,-372.1886111028383,84,30,84
2637,15906.0,-2571.1580915429095,92,114,538
2638,15907.0,-2648.694997251071,157,175,509
2639,15909.0,-449.32681290971607,98,7,98
2640,15910.0,-4970.136767275341,93,215,1015
2641,15912.0,-845.232908654016,66,19,185
2642,15916.0,-3654.2665182859923,55,125,752
2643,15917.0,-156.9821239679015,42,12,42
2644,15918.0,-665.0512192966928,66,33,153
2645,15919.0,-3059.583969799257,242,103,545
2646,15920.0,-347.54877871706196,21,53,99
2647,15921.0,-848.5899728671862,166,24,166
2648,15922.0,-679.9610085516942,138,11,136
2649,15923.0,-586.0905674574573,122,21,122
2650,15925.0,-421.53175286325285,93,12,93
2651,15930.0,-685.8918767051662,139,21,139
2652,15932.0,-13290.452010466735,169,93,2311
2653,15933.0,-5039.174385447113,345,63,885
2654,15935.0,-539.9266231169725,1,12,115
2655,15937.0,-313.2035392038325,73,7,73
2656,15938.0,-945.7881903208594,32,13,240
2657,15939.0,-28989.861123793693,490,28,4725
2658,15940.0,-5.545177444479562,4,2,3
2659,15942.0,-1263.6430702265839,232,14,232
2660,15944.0,-195.6011502714073,50,6,50
2661,15945.0,-205.46467336623422,52,2,52
2662,15947.0,-6106.552721335375,898,29,898
2663,15948.0,-3292.155116121711,439,51,567
2664,15949.0,-1412.2424107080858,168,12,284
2665,15950.0,-3850.5542857810437,135,86,722
2666,15951.0,-1583.5674987684943,174,36,306
2667,15952.0,-1893.9923026152164,123,65,399
2668,15953.0,-4260.373927051808,101,65,885
2669,15955.0,-11601.551811483634,246,137,2124
2670,15957.0,-1129.24206616345,211,40,211
2671,15958.0,-115.38474952839385,33,7,33
2672,15963.0,-1494.7405702878,172,26,298
2673,15965.0,-2276.9553513445476,74,88,453
2674,15967.0,-1001.4703314586691,62,73,211
2675,15969.0,-463.22554130557353,44,20,120
2676,15970.0,-551.4164621683383,116,11,116
2677,15971.0,-8873.455036260868,370,10,1717
2678,15973.0,-494.32454397587907,106,4,87
2679,15974.0,-13333.67355948168,388,141,2256
2680,15975.0,-1334.8139307317533,243,24,243
2681,15976.0,-1367.1690563314219,125,83,277
2682,15977.0,-6409.425769888779,310,48,1016
2683,15978.0,-6028.606907777047,888,49,888
2684,15980.0,-10163.046318159424,592,40,1560
2685,15981.0,-10447.65865828738,40,53,1866
2686,15983.0,-4865.370541726978,329,82,892
2687,15984.0,-10114.935825767881,56,217,1833
2688,15985.0,-7060.981629789507,878,29,836
2689,15986.0,-1498.3845107769096,268,14,268
2690,15987.0,-9318.879109086338,86,110,1556
2691,15988.0,-940.9279626591145,181,26,181
2692,15990.0,-2404.0026301944663,171,52,443
2693,15992.0,-48.16462684895568,17,3,17
2694,15993.0,-12162.653597168557,678,336,2042
2695,15994.0,-916.1785026655677,177,31,177
2696,15996.0,-1644.3345365683442,95,103,382
2697,15998.0,-12381.737414043811,466,373,2037
2698,16000.0,-41088.25395208862,4340,9,5110
2699,16003.0,-6731.132408982889,184,82,1185
2700,16005.0,-1307.048288540262,82,173,300
2701,16006.0,-372.1886111028383,84,8,84
2702,16007.0,-8326.151822560962,420,221,1393
2703,16008.0,-1519.2495013888183,75,29,323
2704,16009.0,-1849.5148597913171,208,68,378
2705,16010.0,-904.2578957407229,46,62,210
2706,16011.0,-10021.135079257887,125,99,2042
2707,16012.0,-4474.841847559003,219,87,799
2708,16013.0,-94800.48469823775,168,34,13845
2709,16014.0,-1215.2299014711064,106,123,261
2710,16015.0,-5214.291158004631,393,146,906
2711,16016.0,-2778.683556368117,146,156,618
2712,16017.0,-471.7472269549956,102,26,102
2713,16018.0,-894.1109106618205,44,26,190
2714,16019.0,-9530.275950612126,60,133,1649
2715,16020.0,-2645.5086299460986,290,42,487
2716,16022.0,-1452.339826311223,261,68,261
2717,16023.0,-1747.9530681422,52,90,358
2718,16024.0,-2382.607898103206,398,61,398
2719,16025.0,-1968.1895126732604,338,28,338
2720,16026.0,-1334.8139307317533,243,30,243
2721,16027.0,-6063.53707341388,217,12,1146
2722,16029.0,-288144.07955362136,236,46,32148
2723,16030.0,-1597.6614720330363,283,28,283
2724,16031.0,-2265.1031875740337,219,91,423
2725,16033.0,-19350.67509078838,52,539,3516
2726,16034.0,-1083.3947352790337,128,18,242
2727,16036.0,-4372.104782151026,127,55,716
2728,16037.0,-2147.041030223353,160,37,428
2729,16038.0,-1175.8201883362424,187,24,241
2730,16040.0,-3727.0056774287095,285,57,684
2731,16041.0,-10324.483454801655,100,6,1584
2732,16042.0,-4010.3699809636846,5,68,745
2733,16043.0,-2449.2095796416543,155,30,503
2734,16045.0,-4986.070073391922,438,71,897
2735,16048.0,-674.3487335788569,132,9,143
2736,16049.0,-4503.783645636757,320,248,793
2737,16050.0,-1564.478669605997,278,10,278
2738,16052.0,-1591.017794004548,282,34,282
2739,16053.0,-12202.389067240065,1003,81,1793
2740,16054.0,-2257.265076033764,380,70,380
2741,16055.0,-68.00293397388296,22,8,22
2742,16056.0,-2029.7156986415603,347,66,347
2743,16057.0,-4424.729271800788,217,109,833
2744,16059.0,-3103.3729593438084,51,126,643
2745,16061.0,0.0,-1,1,-1
2746,16062.0,-4291.429929229206,124,50,800
2747,16063.0,-1458.9062599854074,262,23,262
2748,16065.0,-1257.1984911305342,231,71,231
2749,16066.0,-5050.377773703997,186,77,936
2750,16070.0,-2484.4311784927313,251,32,457
2751,16071.0,-934.7322331602379,180,21,180
2752,16072.0,-691.8299391653026,140,23,140
2753,16073.0,-185.81764852357878,48,1,37
2754,16076.0,-7385.512173743901,137,71,1363
2755,16078.0,-44.3614195558365,16,1,16
2756,16079.0,-4939.974546363033,426,18,864
2757,16080.0,-532.3995448465397,66,10,104
2758,16081.0,-9040.135871863056,53,175,1477
2759,16083.0,-5566.068382777913,384,31,908
2760,16084.0,-1161.0601360597798,216,38,216
2761,16085.0,-3097.3573670875694,95,123,636
2762,16086.0,-2414.140974971431,76,24,510
2763,16091.0,-669.4140417170511,83,16,154
2764,16092.0,-3359.1231731271323,211,37,602
2765,16093.0,-59.914645471079815,20,1,20
2766,16094.0,-3398.705084634663,164,48,633
2767,16096.0,-781.7308931224833,155,12,155
2768,16097.0,-388.53400632294876,87,10,87
2769,16098.0,-2772.4130841217207,134,34,613
2770,16099.0,-2193.2399884707374,206,29,434
2771,16101.0,-5018.4279828521485,757,76,738
2772,16102.0,-5489.313399696727,464,41,942
